year,PGM_CODE,month,day,CODE,sample,SCIENTIFIC_NAME,latitude_s,longitude_s,water_depth_s,DUTCH_NAME,DURATION,TOR_CODE,BOTTOM_TRACK,number,wght
2013,DISOT,4,11,14,6001134,nultrek,55.76667,5.9,47,,290.0,Ottertrawl,25002,,
2013,DISOT,4,11,15,6001135,nultrek,55.78333,5.86667,48,,290.0,Ottertrawl,25002,,
2013,DISOT,4,11,16,6001136,nultrek,55.75,5.78333,50,,295.0,Ottertrawl,25372,,
2013,DISOT,4,11,25,6000645,Mytilus edulis,56.63333,5.43333,54,Mossel,255.0,Ottertrawl,17594,19.62963,
2013,DISOT,4,12,17,6001137,nultrek,55.53333,5.7,47,,275.0,Ottertrawl,23890,,
2013,DISOT,4,12,18,6001138,nultrek,55.33333,5.9,44,,210.0,Ottertrawl,18149,,
2013,DISOT,4,12,30,6000646,Mytilus edulis,56.5,5.31667,50,Mossel,270.0,Ottertrawl,22224,21.538461,
2013,DISOT,4,30,1,6000657,nultrek,53.83333,4.7,38,,330.0,Ottertrawl,27780,,
2013,DISOT,5,3,8,6000658,nultrek,54,4.9,40,,360.0,Ottertrawl,27780,,
2013,DISOT,5,13,1,6000675,Mytilus edulis,56.01667,4.36667,55,Mossel,180.0,Ottertrawl,16668,359.9999985,
2013,DISOT,5,15,11,6000676,nultrek,56.03333,4.38333,55,,210.0,Ottertrawl,19446,,
2013,DISOT,5,15,13,6000669,nultrek,54.35,5.3,41,,290.0,Ottertrawl,25187,,
2013,DISOT,5,16,16,6000670,nultrek,54.31667,5.31667,39,,270.0,Ottertrawl,23335,,
2013,DISOT,5,27,8,6000681,nultrek,55.08333,3.46667,26,,270.0,Ottertrawl,25928,,
2013,DISOT,5,29,17,6000682,nultrek,55.08333,3.16667,25,,270.0,Ottertrawl,25928,,
2013,DISOT,6,15,17,6000705,nultrek,54.8,3.56667,41,,300.0,Ottertrawl,25928,,
2013,DISOT,6,17,26,6000706,nultrek,54.91667,2.7,20,,305.0,Ottertrawl,29632,,
2013,DISOT,6,18,5,6000707,nultrek,54.66667,2.3,24,,240.0,Ottertrawl,22224,,
2013,DISOT,6,19,10,6000717,nultrek,55.21667,2.43333,34,,200.0,Ottertrawl,18520,,
2013,DISOT,6,20,14,6000708,nultrek,54.66667,2.33333,20,,240.0,Ottertrawl,22224,,
2013,DISOT,6,20,17,6000719,nultrek,54.18333,5.03333,40,,280.0,Ottertrawl,24261,,
2013,DISOT,6,20,18,6000718,nultrek,55.28333,2.38333,35,,190.0,Ottertrawl,18520,,
2013,DISOT,6,20,18,6000720,nultrek,54.11667,5.03333,39,,280.0,Ottertrawl,24261,,
2013,DISOT,7,2,16,6000731,nultrek,55.18333,3.3,24,,300.0,Ottertrawl,27780,,
2013,DISOT,7,3,20,6000732,nultrek,55.3,3,27,,285.0,Ottertrawl,27780,,
2013,DISOT,7,10,11,6000737,Mytilus edulis,54.83333,3.31667,40,Mossel,240.0,Ottertrawl,22224,1.309524,
2013,DISOT,7,11,16,6000738,nultrek,54.91667,3.65,40,,240.0,Ottertrawl,22224,,
2013,DISOT,7,24,10,6000751,nultrek,57.3,7.45,120,,120.0,Zegen,22224,,
2013,DISOT,7,25,18,6000752,nultrek,57.41667,7.91667,120,,120.0,Zegen,22224,,
2013,DISOT,7,29,1,6001151,nultrek,55.58333,4.38333,41,,240.0,Ottertrawl,22224,,
2013,DISOT,7,30,14,6001164,nultrek,56.51667,5.15,59,,210.0,Ottertrawl,20372,,
2013,DISOT,7,30,2,6001152,nultrek,55.8,4.3,48.5,,240.0,Ottertrawl,22224,,
2013,DISOT,7,30,3,6001153,nultrek,56.03333,4.31667,56,,180.0,Ottertrawl,16668,,
2013,DISOT,7,30,4,6001154,nultrek,56.2,4.43333,52,,180.0,Ottertrawl,17594,,
2013,DISOT,7,30,5,6000759,nultrek,56.18333,4.48333,56,,180.0,Ottertrawl,17594,,
2013,DISOT,7,30,5,6001155,nultrek,56.2,4.73333,56,,180.0,Ottertrawl,17594,,
2013,DISOT,7,30,6,6001156,nultrek,56.18333,4.48333,56,,180.0,Ottertrawl,17594,,
2013,DISOT,7,30,7,6001157,nultrek,56.28333,4.63333,64,,185.0,Ottertrawl,17594,,
2013,DISOT,7,31,10,6001160,Modiolus modiolus,56.36667,4.46667,66,Paardemossel,170.0,Ottertrawl,16668,3,
2013,DISOT,7,31,11,6001161,nultrek,56.4,4.73333,63,,180.0,Ottertrawl,16668,,
2013,DISOT,7,31,12,6001162,nultrek,56.26667,4.7,64,,190.0,Ottertrawl,18520,,
2013,DISOT,7,31,13,6000760,nultrek,56.4,4.9,60,,180.0,Ottertrawl,16668,,
2013,DISOT,7,31,13,6001163,nultrek,56.4,4.9,60,,180.0,Ottertrawl,16668,,
2013,DISOT,7,31,8,6001158,nultrek,56.35,4.41667,67,,205.0,Ottertrawl,18520,,
2013,DISOT,7,31,9,6001159,Modiolus modiolus,56.23333,4.55,65,Paardemossel,165.0,Ottertrawl,15742,230.75,
2013,DISOT,8,1,15,6001165,nultrek,56.63333,5.43333,58,,225.0,Ottertrawl,22224,,
2013,DISOT,8,1,16,6001166,nultrek,56.5,5.21667,58,,180.0,Ottertrawl,16668,,
2013,DISOT,8,1,17,6001167,nultrek,56.33333,5.16667,55,,180.0,Ottertrawl,18520,,
2013,DISOT,8,1,18,6001168,nultrek,56.53333,5.21667,55,,200.0,Ottertrawl,18520,,
2013,DISOT,8,1,19,6001169,Modiolus modiolus,56.3,5.23333,53,Paardemossel,200.0,Ottertrawl,19446,71.5,
2013,DISOT,8,1,20,6001170,nultrek,56.13333,5.28333,45,,200.0,Ottertrawl,18520,,
2013,DISOT,8,2,21,6001171,nultrek,55.93333,5.31667,44,,50.0,Ottertrawl,5556,,
2013,DISOT,8,2,22,6001172,nultrek,55.81667,5.28333,46,,180.0,Ottertrawl,16668,,
2013,DISOT,8,2,23,6001173,nultrek,56.46667,5.28333,44,,180.0,Ottertrawl,16668,,
2013,DISOT,8,4,17,6000761,nultrek,54.81667,3.08333,23,,275.0,Ottertrawl,25928,,
2013,DISOT,8,5,21,6000762,nultrek,54.53333,3.05,24,,270.0,Ottertrawl,25928,,
2013,DISOT,8,8,15,6000769,nultrek,54.35,3.48333,45,,240.0,Ottertrawl,22224,,
2013,DISOT,8,9,22,6000770,nultrek,54.26667,3.86667,45,,180.0,Ottertrawl,16668,,
2013,DISOT,8,27,6,6000785,nultrek,56.26667,5.8,44,,115.0,Zegen,22224,,
2013,DISOT,8,28,10,6000786,nultrek,56.73333,7.55,35,,111.0,Zegen,22224,,
2013,DISOT,9,4,10,6000791,nultrek,57.21667,7.31667,,,120.0,Zegen,22224,,
2013,DISOT,9,5,16,6000793,nultrek,54.53333,2.36667,45,,240.0,Ottertrawl,22224,,
2013,DISOT,9,5,20,6000792,nultrek,56.66667,6.25,,,120.0,Zegen,22224,,
2013,DISOT,9,6,20,6000794,nultrek,54.2,2.68333,50,,240.0,Ottertrawl,22224,,
2013,DISOT,9,13,7,6000799,nultrek,54.06667,2.66667,60,,270.0,Ottertrawl,25928,,
2013,DISOT,9,14,10,6000800,nultrek,54.15,2.73333,60,,340.0,Ottertrawl,31484,,
2013,DISOT,9,18,10,6000803,nultrek,57.43333,8.01667,98,,128.0,Zegen,,,
2013,DISOT,9,18,15,6000804,nultrek,57.48333,8.11667,130,,110.0,Zegen,,,
2013,DISOT,10,14,1,6008992,nultrek,55.26667,6,48,,200.0,Ottertrawl,18520,,
2013,DISOT,10,14,1,6009022,nultrek,55.28333,6,45,,210.0,Ottertrawl,18520,,
2013,DISOT,10,14,2,6008993,nultrek,55.43333,5.83333,51,,210.0,Ottertrawl,22224,,
2013,DISOT,10,14,2,6009023,nultrek,55.43333,5.83333,49,,210.0,Ottertrawl,18520,,
2013,DISOT,10,14,3,6008994,nultrek,55.56667,5.46667,53,,255.0,Ottertrawl,24076,,
2013,DISOT,10,14,3,6009024,nultrek,55.55,5.48333,49,,280.0,Ottertrawl,22224,,
2013,DISOT,10,15,4,6008995,Modiolus modiolus,55.93333,5.43333,52,Paardemossel,245.0,Ottertrawl,24076,2.5,
2013,DISOT,10,15,4,6009025,nultrek,55.98333,5.41667,50,,250.0,Ottertrawl,24076,,
2013,DISOT,10,15,5,6008996,nultrek,56.16667,5.3,47,,130.0,Ottertrawl,12964,,
2013,DISOT,10,15,5,6009026,nultrek,56.16667,5.26667,50,,180.0,Ottertrawl,16668,,
2013,DISOT,10,15,6,6008997,nultrek,56.31667,5.28333,53,,225.0,Ottertrawl,14816,,
2013,DISOT,10,15,6,6009027,Modiolus modiolus,56.31667,5.25,50,Paardemossel,160.0,Ottertrawl,14816,8.75,
2013,DISOT,10,15,7,6008998,nultrek,56.55,6.08333,44,,230.0,Ottertrawl,23150,,
2013,DISOT,10,15,7,6009028,nultrek,56.31667,6.08333,46,,240.0,Ottertrawl,22224,,
2013,DISOT,10,15,8,6008999,nultrek,56.76667,6.31667,48,,275.0,Ottertrawl,27780,,
2013,DISOT,10,15,8,6009029,nultrek,56.73333,6.21667,45,,270.0,Ottertrawl,22224,,
2013,DISOT,10,16,10,6009001,nultrek,56.93333,6.16667,53,,235.0,Ottertrawl,22224,,
2013,DISOT,10,16,10,6009031,nultrek,56.75,6.25,45,,245.0,Ottertrawl,24076,,
2013,DISOT,10,16,11,6009002,nultrek,56.75,6.28333,49,,235.0,Ottertrawl,22224,,
2013,DISOT,10,16,11,6009032,nultrek,56.93333,6.15,45,,220.0,Ottertrawl,24076,,
2013,DISOT,10,16,12,6009003,nultrek,56.75,6.28333,53,,240.0,Ottertrawl,22224,,
2013,DISOT,10,16,12,6009033,nultrek,56.75,6.28333,42,,120.0,Ottertrawl,11112,,
2013,DISOT,10,16,13,6009004,nultrek,56.25,6.35,56,,240.0,Ottertrawl,14816,,
2013,DISOT,10,16,13,6009034,nultrek,56.85,6.26667,45,,220.0,Ottertrawl,16668,,
2013,DISOT,10,16,14,6009035,nultrek,56.98333,6.33333,53,,190.0,Ottertrawl,18520,,
2013,DISOT,10,16,9,6009000,nultrek,56.91667,6.15,53,,270.0,Ottertrawl,25928,,
2013,DISOT,10,16,9,6009030,nultrek,56.93333,6.16667,50,,240.0,Ottertrawl,22224,,
2013,DISOT,10,17,14,6009005,nultrek,57,6.55,58,,80.0,Ottertrawl,7408,,
2013,DISOT,10,17,15,6009006,nultrek,56.85,6.3,47,,180.0,Ottertrawl,18520,,
2013,DISOT,10,17,15,6009036,nultrek,56.85,6.28333,44,,245.0,Ottertrawl,24076,,
2013,DISOT,10,17,16,6009007,nultrek,56.98333,6.35,47,,35.0,Ottertrawl,3704,,
2013,DISOT,10,17,16,6009037,nultrek,,,,,30.0,Ottertrawl,,,
2013,DISOT,10,17,17,6009008,nultrek,56.98333,6.46667,56,,210.0,Ottertrawl,22224,,
2013,DISOT,10,17,17,6009038,nultrek,56.75,6.26667,46,,120.0,Ottertrawl,11112,,
2013,DISOT,10,23,8,6000841,nultrek,57.43333,8.48333,49,,102.0,Zegen,22224,,
2013,DISOT,10,24,12,6000842,nultrek,57.45,8.38333,71,,124.0,Zegen,2222,,
2013,IBTS,1,21,33F4001,3400001,nultrek,52.3385,4.27933,14.4,,30.0,GOV,3695,,
2013,IBTS,1,21,34F4001,3400101,nultrek,52.6005,4.31467,20,,1300.0,Plankton,,,
2013,IBTS,1,21,34F4001,3400351,nultrek,52.6005,4.31467,20,,1300.0,Plankton,,,
2013,IBTS,1,21,34F4002,3400102,nultrek,52.88883,4.16333,23.6,,1200.0,Plankton,1641,,
2013,IBTS,1,21,34F4002,3400352,nultrek,52.88883,4.16333,23.6,,1200.0,Plankton,1628,,
2013,IBTS,1,22,33F1003,3400003,nultrek,52.3145,1.90267,22.9,,30.0,GOV,3627,,
2013,IBTS,1,22,33F2002,3400002,nultrek,52.31483,2.05433,37.5,,30.0,GOV,3908,,
2013,IBTS,1,22,33F3005,3400105,nultrek,52.3985,3.1525,39.2,,1424.0,Plankton,2011,,
2013,IBTS,1,22,33F3005,3400355,nultrek,52.3985,3.1525,39.2,,1424.0,Plankton,1996,,
2013,IBTS,1,22,34F1004,3400004,nultrek,52.68383,1.914,40.6,,30.0,GOV,3280,,
2013,IBTS,1,22,34F2005,3400005,nultrek,52.65983,2.29317,37,,30.0,GOV,3771,,
2013,IBTS,1,22,34F3003,3400103,nultrek,52.71317,3.79333,26,,1030.0,Plankton,784,,
2013,IBTS,1,22,34F3003,3400353,nultrek,52.71317,3.79333,26,,1030.0,Plankton,791,,
2013,IBTS,1,22,34F3004,3400104,nultrek,52.60183,3.564,23,,1124.0,Plankton,1038,,
2013,IBTS,1,22,34F3004,3400354,nultrek,52.60183,3.564,23,,1124.0,Plankton,1038,,
2013,IBTS,1,22,35F2006,3400106,nultrek,53.09833,2.64283,31,,1305.0,Plankton,1110,,
2013,IBTS,1,22,35F2006,3400356,nultrek,53.09833,2.64283,31,,1305.0,Plankton,1099,,
2013,IBTS,1,22,35F2007,3400107,nultrek,53.26817,2.78233,26.8,,1436.0,Plankton,1621,,
2013,IBTS,1,22,35F2007,3400357,nultrek,53.26817,2.78233,26.8,,1436.0,Plankton,1626,,
2013,IBTS,1,22,35F3008,3400108,nultrek,53.287,3.15367,25.7,,1422.0,Plankton,1465,,
2013,IBTS,1,22,35F3008,3400358,nultrek,53.287,3.15367,25.7,,1422.0,Plankton,1469,,
2013,IBTS,1,22,35F3009,3400109,nultrek,53.35217,3.7445,23.1,,1427.0,Plankton,1817,,
2013,IBTS,1,22,35F3009,3400359,nultrek,53.35217,3.7445,23.1,,1427.0,Plankton,1827,,
2013,IBTS,1,23,35F4010,3400110,nultrek,53.38033,4.17167,23.3,,958.0,Plankton,1014,,
2013,IBTS,1,23,35F4010,3400360,nultrek,53.38033,4.17167,23.3,,958.0,Plankton,1014,,
2013,IBTS,1,23,35F4011,3400111,nultrek,53.41067,4.41917,22.9,,1242.0,Plankton,1905,,
2013,IBTS,1,23,35F4011,3400361,nultrek,53.41067,4.41917,22.9,,1242.0,Plankton,1890,,
2013,IBTS,1,23,36F4012,3400112,nultrek,53.60633,4.592,25.1,,1304.0,Plankton,1659,,
2013,IBTS,1,23,36F4012,3400362,nultrek,53.60633,4.592,25.1,,1304.0,Plankton,1647,,
2013,IBTS,1,23,36F4013,3400113,nultrek,53.82633,4.83983,35.5,,1434.0,Plankton,1648,,
2013,IBTS,1,23,36F4013,3400363,nultrek,53.82633,4.83983,35.5,,1434.0,Plankton,1641,,
2013,IBTS,1,23,36F6006,3400006,nultrek,53.87067,6.157,26.4,,30.0,GOV,4099,,
2013,IBTS,1,23,36F6007,3400007,nultrek,53.95067,6.47733,25.4,,30.0,GOV,3710,,
2013,IBTS,1,23,36F6018,3400118,nultrek,53.89533,6.594,22.6,,1159.0,Plankton,1611,,
2013,IBTS,1,23,36F6018,3400368,nultrek,53.89533,6.594,22.6,,1159.0,Plankton,1610,,
2013,IBTS,1,23,36F7008,3400008,nultrek,53.9305,7.25417,20.2,,30.0,GOV,3678,,
2013,IBTS,1,23,36F7017,3400117,nultrek,53.92283,7.30367,21.6,,1404.0,Plankton,1905,,
2013,IBTS,1,23,36F7017,3400367,nultrek,53.92283,7.30367,21.6,,1404.0,Plankton,1910,,
2013,IBTS,1,23,37F7009,3400009,nultrek,54.0825,7.81133,37.6,,30.0,GOV,3923,,
2013,IBTS,1,23,37F7015,3400115,nultrek,54.11517,7.8625,36.9,,1034.0,Plankton,852,,
2013,IBTS,1,23,37F7015,3400365,nultrek,54.11517,7.8625,36.9,,1034.0,Plankton,846,,
2013,IBTS,1,23,37F7016,3400116,nultrek,54.07,7.361,31.2,,1100.0,Plankton,1625,,
2013,IBTS,1,23,37F7016,3400366,nultrek,54.07,7.361,31.2,,1100.0,Plankton,1637,,
2013,IBTS,1,23,37F8010,3400010,nultrek,54.08883,8.00167,20.2,,30.0,GOV,3858,,
2013,IBTS,1,23,37F8014,3400114,nultrek,54.1,8.1555,20,,1236.0,Plankton,1272,,
2013,IBTS,1,23,37F8014,3400364,nultrek,54.1,8.1555,20,,1236.0,Plankton,1250,,
2013,IBTS,1,24,36F5013,3400013,nultrek,53.96233,5.3035,33,,30.0,GOV,2863,,
2013,IBTS,1,24,36F5020,3400120,nultrek,53.89983,5.798,28.8,,1548.0,Plankton,1808,,
2013,IBTS,1,24,36F5020,3400370,nultrek,53.89983,5.798,28.8,,1548.0,Plankton,1794,,
2013,IBTS,1,24,36F5021,3400121,nultrek,53.904,5.52367,30.7,,1410.0,Plankton,1647,,
2013,IBTS,1,24,36F5021,3400371,nultrek,53.904,5.52367,30.7,,1410.0,Plankton,1667,,
2013,IBTS,1,24,36F6019,3400119,nultrek,53.898,6.28017,28.1,,1214.0,Plankton,1631,,
2013,IBTS,1,24,36F6019,3400369,nultrek,53.898,6.28017,28.1,,1214.0,Plankton,1610,,
2013,IBTS,1,24,37F4014,3400014,nultrek,54.1185,4.67133,42.9,,30.0,GOV,3645,,
2013,IBTS,1,24,37F4023,3400123,nultrek,54.0975,4.54,43.6,,1208.0,Plankton,1150,,
2013,IBTS,1,24,37F4023,3400373,nultrek,54.0975,4.54,43.6,,1208.0,Plankton,1156,,
2013,IBTS,1,24,37F4024,3400124,nultrek,54.1245,4.82483,41.4,,1539.0,Plankton,1777,,
2013,IBTS,1,24,37F4024,3400374,nultrek,54.1245,4.82483,41.4,,1539.0,Plankton,1777,,
2013,IBTS,1,24,37F5012,3400012,nultrek,54.151,5.57933,35.3,,30.0,GOV,4084,,
2013,IBTS,1,24,37F5022,3400122,nultrek,54.0945,5.53367,35.7,,1124.0,Plankton,1358,,
2013,IBTS,1,24,37F5022,3400372,nultrek,54.0945,5.53367,35.7,,1124.0,Plankton,1376,,
2013,IBTS,1,24,37F5025,3400125,nultrek,54.14217,5.20383,37.9,,1000.0,Plankton,1244,,
2013,IBTS,1,24,37F5025,3400375,nultrek,54.14217,5.20383,37.9,,1000.0,Plankton,1244,,
2013,IBTS,1,24,37F6011,3400011,nultrek,54.24767,6.22433,35.5,,30.0,GOV,3699,,
2013,IBTS,1,28,33F1027,3400127,nultrek,52.22467,1.86217,24,,1036.0,Plankton,1010,,
2013,IBTS,1,28,33F1027,3400377,nultrek,52.22467,1.86217,24,,1036.0,Plankton,1017,,
2013,IBTS,1,28,33F3016,3400016,nultrek,52.43067,3.26467,37,,30.0,GOV,4411,,
2013,IBTS,1,28,33F3026,3400126,nultrek,52.24833,3.14967,35,,1325.0,Plankton,1608,,
2013,IBTS,1,28,33F3026,3400376,nultrek,52.24833,3.14967,35,,1325.0,Plankton,1617,,
2013,IBTS,1,28,34F3015,3400015,nultrek,52.58483,3.355,28.3,,30.0,GOV,4189,,
2013,IBTS,1,29,33F1028,3400128,nultrek,52.40767,1.86867,27.8,,1501.0,Plankton,1604,,
2013,IBTS,1,29,33F1028,3400378,nultrek,52.40767,1.86867,27.8,,1501.0,Plankton,1617,,
2013,IBTS,1,29,34F1029,3400129,nultrek,52.59483,1.8665,24.6,,1432.0,Plankton,2945,,
2013,IBTS,1,29,34F1029,3400379,nultrek,52.59483,1.8665,24.6,,1432.0,Plankton,2942,,
2013,IBTS,1,29,34F1030,3400130,nultrek,52.77983,1.81717,32.3,,1223.0,Plankton,2207,,
2013,IBTS,1,29,34F1030,3400380,nultrek,52.77983,1.81717,32.3,,1223.0,Plankton,2216,,
2013,IBTS,1,29,35F0017,3400017,nultrek,53.47533,0.67783,81,,26.0,GOV,3840,,
2013,IBTS,1,29,35F1018,3400018,nultrek,53.43033,1.54167,34.7,,30.0,GOV,3843,,
2013,IBTS,1,29,35F1031,3400131,nultrek,53.08367,1.37283,20.5,,1123.0,Plankton,1785,,
2013,IBTS,1,29,35F1031,3400381,nultrek,53.08367,1.37283,20.5,,1123.0,Plankton,1770,,
2013,IBTS,1,29,35F1036,3400136,nultrek,53.43067,1.34933,20.4,,1016.0,Plankton,991,,
2013,IBTS,1,29,35F1036,3400386,nultrek,53.43067,1.34933,20.4,,1016.0,Plankton,988,,
2013,IBTS,1,29,36F1019,3400019,nultrek,53.6835,1.53133,85.7,,30.0,GOV,3772,,
2013,IBTS,1,29,36F1034,3400134,nultrek,53.59767,1.85883,27.6,,1006.0,Plankton,785,,
2013,IBTS,1,29,36F1034,3400384,nultrek,53.59767,1.85883,27.6,,1006.0,Plankton,784,,
2013,IBTS,1,29,36F1035,3400135,nultrek,53.59183,1.49883,22.2,,1042.0,Plankton,1107,,
2013,IBTS,1,29,36F1035,3400385,nultrek,53.59183,1.49883,22.2,,1042.0,Plankton,1095,,
2013,IBTS,1,29,36F2032,3400132,nultrek,53.619,2.449,21,,1001.0,Plankton,1375,,
2013,IBTS,1,29,36F2032,3400382,nultrek,53.619,2.449,21,,1101.0,Plankton,1386,,
2013,IBTS,1,29,36F2033,3400133,nultrek,53.587,2.19683,17,,1120.0,Plankton,1679,,
2013,IBTS,1,29,36F2033,3400383,nultrek,53.587,2.19683,17,,1120.0,Plankton,1669,,
2013,IBTS,1,30,35F0037,3400137,nultrek,53.42367,0.86033,17,,1232.0,Plankton,1058,,
2013,IBTS,1,30,35F0037,3400387,nultrek,53.42367,0.86033,17,,1232.0,Plankton,1061,,
2013,IBTS,1,30,35F0038,3400138,nultrek,53.29583,0.69283,26,,1144.0,Plankton,2158,,
2013,IBTS,1,30,35F0038,3400388,nultrek,53.29583,0.69283,26,,1144.0,Plankton,2183,,
2013,IBTS,1,31,40F1042,3400142,nultrek,55.914,1.69633,86,,3058.0,Plankton,4372,,
2013,IBTS,1,31,40F1042,3400392,nultrek,55.914,1.69633,86,,3058.0,Plankton,4372,,
2013,IBTS,1,31,41E9022,3400022,Modiolus modiolus,56.2355,-0.3995,73.1,Paardemossel,30.0,GOV,4195,2,283
2013,IBTS,1,31,41F0023,3400023,nultrek,56.228,0.228,77.3,,30.0,GOV,3695,,
2013,IBTS,1,31,41F0039,3400139,nultrek,56.18283,0.37733,79.8,,2150.0,Plankton,2999,,
2013,IBTS,1,31,41F0039,3400389,nultrek,56.18283,0.37733,79.8,,2150.0,Plankton,2986,,
2013,IBTS,1,31,41F1040,3400140,nultrek,56.09967,1.15633,78.2,,2032.0,Plankton,2149,,
2013,IBTS,1,31,41F1040,3400390,nultrek,56.09967,1.15633,78.2,,2032.0,Plankton,2164,,
2013,IBTS,1,31,41F1041,3400141,nultrek,56.1055,1.46717,81,,2222.0,Plankton,2470,,
2013,IBTS,1,31,41F1041,3400391,nultrek,56.1055,1.46717,81,,2200.0,Plankton,2424,,
2013,IBTS,1,31,42E9021,3400021,nultrek,56.63567,-0.2875,83,,30.0,GOV,4117,,
2013,IBTS,1,31,43E9020,3400020,nultrek,57.12517,-0.60483,72.1,,30.0,GOV,3708,,
2013,IBTS,2,1,40F1026,3400026,Modiolus modiolus,55.83083,1.79467,85.4,Paardemossel,30.0,GOV,3635,1,
2013,IBTS,2,1,40F1043,3400143,nultrek,55.76783,1.826,77.5,,2930.0,Plankton,4124,,
2013,IBTS,2,1,40F1043,3400393,nultrek,55.76783,1.826,77.5,,2930.0,Plankton,4124,,
2013,IBTS,2,1,40F2025,3400025,nultrek,55.89383,2.21183,80.4,,30.0,GOV,4200,,
2013,IBTS,2,1,40F2044,3400144,nultrek,55.74483,2.1605,80,,1905.0,Plankton,,,
2013,IBTS,2,1,40F2044,3400394,nultrek,55.74483,2.1605,80,,1905.0,Plankton,,,
2013,IBTS,2,1,40F2045,3400145,nultrek,55.91467,2.16067,82,,3105.0,Plankton,4223,,
2013,IBTS,2,1,40F2045,3400395,nultrek,55.91467,2.16067,82,,3105.0,Plankton,4220,,
2013,IBTS,2,1,41E9047,3400147,nultrek,56.27467,-0.2315,78.3,,2219.0,Plankton,2254,,
2013,IBTS,2,1,41E9047,3400397,nultrek,56.27467,-0.2315,78.3,,2219.0,Plankton,2257,,
2013,IBTS,2,1,41E9048,3400398,nultrek,56.25817,-0.67833,68.3,,2650.0,Plankton,3289,,
2013,IBTS,2,1,41F0046,3400146,nultrek,56.2925,0.18867,90.7,,2618.0,Plankton,2947,,
2013,IBTS,2,1,41F0046,3400396,nultrek,56.2925,0.18867,90.7,,2618.0,Plankton,2946,,
2013,IBTS,2,1,41F1027,3400027,nultrek,56.12117,1.5105,81.3,,30.0,GOV,3845,,
2013,IBTS,2,1,41F2024,3400024,nultrek,56.2245,2.266,76.9,,30.0,GOV,3922,,
2013,IBTS,2,2,42E7028,3400028,nultrek,56.71167,-2.2475,53.7,,30.0,GOV,3908,,
2013,IBTS,2,4,42E7049,3400149,nultrek,56.79383,-2.09633,58,,1101.0,Plankton,,,
2013,IBTS,2,4,42E7049,3400399,nultrek,56.79383,-2.09633,58,,1101.0,Plankton,,,
2013,IBTS,2,4,42E8030,3400030,nultrek,56.75,-1.5475,48.7,,30.0,GOV,4066,,
2013,IBTS,2,4,42E8052,3400402,nultrek,56.9195,-1.84533,90,,1017.0,Plankton,,,
2013,IBTS,2,4,43E8029,3400029,nultrek,57.0495,-1.7455,118,,30.0,GOV,3847,,
2013,IBTS,2,4,43E8050,3400150,nultrek,57.24833,-1.85517,66,,1126.0,Plankton,,,
2013,IBTS,2,4,43E8050,3400400,nultrek,57.24833,-1.85517,66,,1126.0,Plankton,,,
2013,IBTS,2,4,43E8051,3400151,nultrek,57.09317,-1.84067,89,,1127.0,Plankton,,,
2013,IBTS,2,4,43E8051,3400401,nultrek,57.09317,-1.84067,89,,1127.0,Plankton,,,
2013,IBTS,2,5,38F0060,3400160,nultrek,54.91433,0.1525,76,,1345.0,Plankton,,,
2013,IBTS,2,5,38F0060,3400410,nultrek,54.91433,0.1525,76,,1345.0,Plankton,,,
2013,IBTS,2,5,39E9058,3400158,nultrek,55.339,-0.16417,74,,1548.0,Plankton,,,
2013,IBTS,2,5,39E9058,3400408,nultrek,55.339,-0.16417,74,,1548.0,Plankton,,,
2013,IBTS,2,5,39E9059,3400159,nultrek,55.114,-0.16617,86,,1706.0,Plankton,,,
2013,IBTS,2,5,39E9059,3400409,nultrek,55.114,-0.16617,86,,1706.0,Plankton,,,
2013,IBTS,2,5,40F0033,3400033,nultrek,55.89383,0.04417,80,,30.0,GOV,4237,,
2013,IBTS,2,5,40F0057,3400157,nultrek,55.5985,0.17483,57,,1251.0,Plankton,,,
2013,IBTS,2,5,40F0057,3400407,nultrek,55.5985,0.17483,57,,1251.0,Plankton,,,
2013,IBTS,2,5,41E7031,3400031,Modiolus modiolus,56.39817,-2.06083,52.9,Paardemossel,30.0,GOV,3943,2,561
2013,IBTS,2,5,41E7054,3400154,nultrek,56.40717,-2.27367,58,,1355.0,Plankton,,,
2013,IBTS,2,5,41E7054,3400404,nultrek,56.40717,-2.27367,58,,1355.0,Plankton,,,
2013,IBTS,2,5,41E7055,3400155,nultrek,56.17717,-2.32,62,,1041.0,Plankton,,,
2013,IBTS,2,5,41E7055,3400405,nultrek,56.17717,-2.32,62,,1041.0,Plankton,,,
2013,IBTS,2,5,41E7056,3400156,nultrek,56.25,-0.66667,84,,1202.0,Plankton,,,
2013,IBTS,2,5,41E8032,3400032,Modiolus modiolus,56.36483,-1.43933,56.9,Paardemossel,30.0,GOV,4018,2,530
2013,IBTS,2,5,42E7053,3400153,nultrek,56.64317,-2.28567,63,,1505.0,Plankton,,,
2013,IBTS,2,5,42E7053,3400403,nultrek,56.64317,-2.28567,63,,1505.0,Plankton,,,
2013,IBTS,2,6,38E9062,3400162,nultrek,54.82467,-0.2,79,,1658.0,Plankton,,,
2013,IBTS,2,6,38E9062,3400412,nultrek,54.82467,-0.2,79,,1658.0,Plankton,,,
2013,IBTS,2,6,38F0061,3400161,nultrek,54.73467,0.16083,72,,1654.0,Plankton,,,
2013,IBTS,2,6,38F0061,3400411,nultrek,54.73467,0.16083,72,,1654.0,Plankton,,,
